0.160851000000000	0	1	1	1	1	1	1	1
0.161419875000000	1	1	1	1	1	1	1	1
0.161848625000000	0	1	1	1	1	1	1	1
0.162417625000000	1	1	1	1	1	1	1	1
0.162846375000000	0	1	1	1	1	1	1	1
0.163415375000000	1	1	1	1	1	1	1	1
0.163844125000000	0	1	1	1	1	1	1	1
0.164413125000000	1	1	1	1	1	1	1	1
0.165848500000000	0	1	1	1	1	1	1	1
0.166417375000000	1	1	1	1	1	1	1	1
0.167852500000000	0	1	1	1	1	1	1	1
0.168421500000000	1	1	1	1	1	1	1	1
0.169856875000000	0	1	1	1	1	1	1	1
0.170425875000000	1	1	1	1	1	1	1	1
0.170854625000000	0	1	1	1	1	1	1	1
0.171423625000000	1	1	1	1	1	1	1	1
0.172858875000000	0	1	1	1	1	1	1	1
0.173427875000000	1	1	1	1	1	1	1	1
0.174863125000000	0	1	1	1	1	1	1	1
0.175432125000000	1	1	1	1	1	1	1	1
0.176867375000000	0	1	1	1	1	1	1	1
0.177436250000000	1	1	1	1	1	1	1	1
0.178871125000000	0	1	1	1	1	1	1	1
0.179440250000000	1	1	1	1	1	1	1	1
0.179869000000000	0	1	1	1	1	1	1	1
0.180438000000000	1	1	1	1	1	1	1	1
0.180866750000000	0	1	1	1	1	1	1	1
0.181435750000000	1	1	1	1	1	1	1	1
0.181860000000000	0	1	1	1	1	1	1	1
0.182424625000000	1	1	1	1	1	1	1	1
0.233010375000000	0	1	1	1	1	1	1	1
0.234082750000000	1	1	1	1	1	1	1	1
0.235522125000000	0	1	1	1	1	1	1	1
0.236086750000000	1	1	1	1	1	1	1	1
0.237522000000000	0	1	1	1	1	1	1	1
0.238091125000000	1	1	1	1	1	1	1	1
0.238524375000000	0	1	1	1	1	1	1	1
0.239089000000000	1	1	1	1	1	1	1	1
0.239522000000000	0	1	1	1	1	1	1	1
0.240086750000000	1	1	1	1	1	1	1	1
0.240519750000000	0	1	1	1	1	1	1	1
0.241084500000000	1	1	1	1	1	1	1	1
0.241517500000000	0	1	1	1	1	1	1	1
0.242082250000000	1	1	1	1	1	1	1	1
0.243521750000000	0	1	1	1	1	1	1	1
0.244086500000000	1	1	1	1	1	1	1	1
0.245525875000000	0	1	1	1	1	1	1	1
0.246090625000000	1	1	1	1	1	1	1	1
0.247525875000000	0	1	1	1	1	1	1	1
0.248094750000000	1	1	1	1	1	1	1	1
0.248527875000000	0	1	1	1	1	1	1	1
0.249092625000000	1	1	1	1	1	1	1	1
0.250532125000000	0	1	1	1	1	1	1	1
0.251096875000000	1	1	1	1	1	1	1	1
0.252536375000000	0	1	1	1	1	1	1	1
0.253100875000000	1	1	1	1	1	1	1	1
0.254540250000000	0	1	1	1	1	1	1	1
0.255104875000000	1	1	1	1	1	1	1	1
0.256544250000000	0	1	1	1	1	1	1	1
0.257108875000000	1	1	1	1	1	1	1	1
0.257542000000000	0	1	1	1	1	1	1	1
0.258106625000000	1	1	1	1	1	1	1	1
0.258539625000000	0	1	1	1	1	1	1	1
0.259108625000000	1	1	1	1	1	1	1	1
0.259528500000000	0	1	1	1	1	1	1	1
0.260097500000000	1	1	1	1	1	1	1	1
0.310683000000000	0	1	1	1	1	1	1	1
0.311750875000000	1	1	1	1	1	1	1	1
0.313190500000000	0	1	1	1	1	1	1	1
0.313759500000000	1	1	1	1	1	1	1	1
0.315194625000000	0	1	1	1	1	1	1	1
0.315763750000000	1	1	1	1	1	1	1	1
0.316192375000000	0	1	1	1	1	1	1	1
0.316761375000000	1	1	1	1	1	1	1	1
0.317190125000000	0	1	1	1	1	1	1	1
0.317759000000000	1	1	1	1	1	1	1	1
0.318187750000000	0	1	1	1	1	1	1	1
0.318756750000000	1	1	1	1	1	1	1	1
0.319185375000000	0	1	1	1	1	1	1	1
0.319754375000000	1	1	1	1	1	1	1	1
0.321189750000000	0	1	1	1	1	1	1	1
0.321758875000000	1	1	1	1	1	1	1	1
0.323194000000000	0	1	1	1	1	1	1	1
0.323763000000000	1	1	1	1	1	1	1	1
0.325198250000000	0	1	1	1	1	1	1	1
0.325767375000000	1	1	1	1	1	1	1	1
0.326196000000000	0	1	1	1	1	1	1	1
0.326765000000000	1	1	1	1	1	1	1	1
0.328200000000000	0	1	1	1	1	1	1	1
0.328769125000000	1	1	1	1	1	1	1	1
0.330204375000000	0	1	1	1	1	1	1	1
0.330773375000000	1	1	1	1	1	1	1	1
0.332208625000000	0	1	1	1	1	1	1	1
0.332777625000000	1	1	1	1	1	1	1	1
0.334212625000000	0	1	1	1	1	1	1	1
0.334781625000000	1	1	1	1	1	1	1	1
0.335210375000000	0	1	1	1	1	1	1	1
0.335779500000000	1	1	1	1	1	1	1	1
0.336208250000000	0	1	1	1	1	1	1	1
0.336777250000000	1	1	1	1	1	1	1	1
0.337197250000000	0	1	1	1	1	1	1	1
0.337766125000000	1	1	1	1	1	1	1	1
0.388351625000000	0	1	1	1	1	1	1	1
0.389423625000000	1	1	1	1	1	1	1	1
0.390858875000000	0	1	1	1	1	1	1	1
0.391427875000000	1	1	1	1	1	1	1	1
0.392863000000000	0	1	1	1	1	1	1	1
0.393432125000000	1	1	1	1	1	1	1	1
0.393860875000000	0	1	1	1	1	1	1	1
0.394429875000000	1	1	1	1	1	1	1	1
0.394863000000000	0	1	1	1	1	1	1	1
0.395427625000000	1	1	1	1	1	1	1	1
0.395860750000000	0	1	1	1	1	1	1	1
0.396425500000000	1	1	1	1	1	1	1	1
0.396858625000000	0	1	1	1	1	1	1	1
0.397423375000000	1	1	1	1	1	1	1	1
0.398858500000000	0	1	1	1	1	1	1	1
0.399427500000000	1	1	1	1	1	1	1	1
0.400862750000000	0	1	1	1	1	1	1	1
0.401431875000000	1	1	1	1	1	1	1	1
0.402867250000000	0	1	1	1	1	1	1	1
0.403436375000000	1	1	1	1	1	1	1	1
0.403865125000000	0	1	1	1	1	1	1	1
0.404434250000000	1	1	1	1	1	1	1	1
0.405869500000000	0	1	1	1	1	1	1	1
0.406438625000000	1	1	1	1	1	1	1	1
0.407874000000000	0	1	1	1	1	1	1	1
0.408443125000000	1	1	1	1	1	1	1	1
0.409878375000000	0	1	1	1	1	1	1	1
0.410447375000000	1	1	1	1	1	1	1	1
0.411882750000000	0	1	1	1	1	1	1	1
0.412451625000000	1	1	1	1	1	1	1	1
0.412880500000000	0	1	1	1	1	1	1	1
0.413449500000000	1	1	1	1	1	1	1	1
0.413878250000000	0	1	1	1	1	1	1	1
0.414447250000000	1	1	1	1	1	1	1	1
0.414871625000000	0	1	1	1	1	1	1	1
0.415436375000000	1	1	1	1	1	1	1	1
